X,Y,OBJECTID,DOCUMENT_NBR,CRASH_YEAR,CRASH_DT,CRASH_MILITARY_TM,CRASH_SEVERITY,K_PEOPLE,A_PEOPLE,B_PEOPLE,C_PEOPLE,PERSONS_INJURED,PEDESTRIANS_KILLED,PEDESTRIANS_INJURED,VEH_COUNT,COLLISION_TYPE,WEATHER_CONDITION,LIGHT_CONDITION,RD_TYPE,ROADWAY_SURFACE_COND,RELATION_TO_ROADWAY,ROADWAY_ALIGNMENT,ROADWAY_SURFACE_TYPE,ROADWAY_DEFECT,ROADWAY_DESCRIPTION,INTERSECTION_TYPE,TRAFFIC_CONTROL_TYPE,TRFC_CTRL_STATUS_TYPE,WORK_ZONE_RELATED,WORK_ZONE_LOCATION,WORK_ZONE_TYPE,FIRST_HARMFUL_EVENT,FIRST_HARMFUL_EVENT_LOC,ALCOHOL_NOTALCOHOL,BELTED_UNBELTED,BIKE_NONBIKE,DISTRACTED_NOTDISTRACTED,DEER_NODEER,DROWSY_NOTDROWSY,DRUG_NODRUG,GR_NOGR,HITRUN_NOT_HITRUN,LGTRUCK_NONLGTRUCK,MOTOR_NONMOTOR,PED_NONPED,RR,SPEED_NOTSPEED,SCHOOL_ZONE,SENIOR_NOTSENIOR,YOUNG_NOTYOUNG,MAINLINE_YN,NIGHT,VDOT_DISTRICT,JURIS_CODE,PHYSICAL_JURIS,FUN,FAC,AREA_TYPE,SYSTEM,VSP,OWNERSHIP,INTERSECTION_ANALYSIS,PLAN_DISTRICT,MPO_NAME,RTE_NM,RNS_MP,NODE,OFFSET
-77.42176558199999,38.423677436999995,15855,131025297,2013,2013/04/12 17:00:00+00,1740,O,0,0,0,0,0,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,1. Main-Line Roadway,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,Yes,3. No,Yes,No,Yes,No,6. Fredericksburg,89,089. Stafford County,A,"3. Divided, full control of access",Urban,INTERSTATE,2,VDOT_IS,Not Intersection,George Washington Regional,FRED,R-VA   IS00095SB,140.89,,
-77.218854192,38.889757882,399076,163225415,2016,2016/11/17 17:00:00+00,1936,O,0,0,0,0,0,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,NOT_RD,1. Dry,8. Non-Intersection,2. Curve - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,Yes,3. No,Yes,No,Yes,Yes,9. Northern Virginia,29,029. Fairfax County,A,"3. Divided, full control of access",Urban,INTERSTATE,7,VDOT_IS,Not Intersection,Northern Virginia,NOVA,R-VA   IS00495SB,9.26,,
-77.312755866,37.274597742,133852,141275131,2014,2014/05/06 17:00:00+00,1436,K,2,0,0,1,1,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"4. One-Way, Not Divided",3. Three Approaches,3. Traffic Signal,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,2. Yes - With School Activity,Yes,No,Yes,No,4. Richmond,116,116. City of Hopewell,E,"4. One-way, part of a one-way system",Urban,OTHER,1,URBAN_PRI,Urban Intersection,Crater,TCAT,R-VA   SR00036EB,13.6,536499.0,1093.0
-77.076465696,38.7889798860001,566065,171210002,2017,2017/04/05 17:00:00+00,1240,O,0,0,0,0,0,0,0,2,4. Sideswipe - Same Direction,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,1. Main-Line Roadway,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,Yes,3. No,Yes,Yes,Yes,No,9. Northern Virginia,29,029. Fairfax County,H,"0. Two-way, non-divided",Urban,PRIMARY,7,VDOT_PRI,VDOT Intersection,Northern Virginia,NOVA,R-VA   SR00241NB,0.46,266734.0,5.0
-76.581019149,36.8246526550001,566671,170945032,2017,2017/04/03 17:00:00+00,1949,K,1,0,0,1,1,0,0,3,16. Other,5. Rain,5. Darkness - Road Not Lighted,NOT_RD,2. Wet,1. Main-Line Roadway,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Unbelted,No,Yes,No,No,No,No,No,No,No,No,No,No,3. No,Yes,Yes,Yes,Yes,5. Hampton Roads,133,133. City of Suffolk,E,"0. Two-way, non-divided",Urban,OTHER,5,URBAN_PRI,Not Intersection,Hampton Roads,HAMP,R-VA   SR00010WB,86.56,468448.0,417.0
-77.27957410499991,38.875695601000096,541859,173325178,2017,2017/11/26 17:00:00+00,1024,K,1,0,0,1,1,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,RD_UNKNOWN,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,9. Impact Cushioning Device,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,Yes,No,No,No,9. Northern Virginia,29,029. Fairfax County,A,"4. One-way, part of a one-way system",Urban,INTERSTATE,7,VDOT_IS,Not Intersection,Northern Virginia,NOVA,R-VA   IS00066EB      DCR062.00X,0.03,,
-77.414602853,37.510513433,161089,141815175,2014,2014/06/18 17:00:00+00,2053,K,1,1,1,0,2,0,0,3,2. Angle,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,RD_UNKNOWN,1. Dry,8. Non-Intersection,4. Grade - Curve,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,Yes,Belted,No,Yes,No,No,No,No,No,No,No,No,No,No,3. No,Yes,No,Yes,Yes,4. Richmond,43,043. Henrico County,H,"0. Two-way, non-divided",Urban,PRIMARY,1,VDOT_PRI,Not Intersection,Richmond Regional,RICH,R-VA   SR00005WB,1.41,209635.0,2556.0
-79.952886877,37.327738911,956942,202585213,2020,2020/08/30 17:00:00+00,2018,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",3. Three Approaches,4. Stop Sign,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,Yes,No,Yes,No,2. Salem,80,080. Roanoke County,E,"0. Two-way, non-divided",Urban,PRIMARY,6,VDOT_PRI,VDOT Intersection,Roanoke Valley-Alleghany,ROAN,R-VA   US00011NB,156.18,572569.0,5.0
-77.48192074799991,38.763836945,865360,191335266,2019,2019/05/10 17:00:00+00,1420,C,0,0,0,1,1,0,0,2,4. Sideswipe - Same Direction,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,11. Intersection Related - Outside 150 Feet,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,Yes,No,Yes,No,9. Northern Virginia,155,155. City of Manassas,I,"0. Two-way, non-divided",Urban,OTHER,7,URBAN_SEC,Urban Intersection,Northern Virginia,NOVA,R-VA155UR04359NB,1.19,549486.0,491.0
-77.531635094,39.0970834250001,879446,191325016,2019,2019/05/11 17:00:00+00,2321,O,0,0,0,0,0,0,0,2,2. Angle,5. Rain,4. Darkness - Road Lighted,NOT_RD,2. Wet,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,Yes,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,Yes,Yes,Yes,Yes,9. Northern Virginia,253,253. Town of Leesburg,H,"1. Divided, no control of access",Urban,OTHER,7,URBAN_SEC,Urban Intersection,Northern Virginia,NOVA,R-VA253UR00001EB,2.81,743770.0,63.0
-79.51928091399999,36.604052046999996,826676,191855093,2019,2019/07/03 17:00:00+00,1036,K,1,0,0,0,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,8. Non-Intersection,4. Grade - Curve,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,14. Ditch,4. Roadside,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,Yes,No,Yes,No,3. Lynchburg,71,071. Pittsylvania County,E,"1. Divided, no control of access",Urban,OTHER,6,URBAN_PRI,Urban Intersection,West Piedmont,DAN,R-VA   US00058WBBUS014,1.35,756316.0,53.0
-76.706506888,36.768854291,510641,171875404,2017,2017/05/01 17:00:00+00,1354,K,2,0,1,0,1,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",4. Four Approaches,4. Stop Sign,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,Yes,No,No,No,3. No,Yes,No,Yes,No,5. Hampton Roads,133,133. City of Suffolk,J,"0. Two-way, non-divided",Urban,OTHER,5,URBAN_SEC,Urban Intersection,Hampton Roads,HAMP,R-VA133UR00632WB,2.9,468049.0,5.0
-76.167206718,36.795067085,302257,151565053,2015,2015/06/04 17:00:00+00,1000,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,2. Wet,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",3. Three Approaches,3. Traffic Signal,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,Yes,No,Yes,No,5. Hampton Roads,134,134. City of Virginia Beach,H,"1. Divided, no control of access",Urban,OTHER,5,URBAN_SEC,Urban Intersection,Hampton Roads,HAMP,R-VA134UR08692EB,0.25,541711.0,982.0
-76.157432753,36.869859944,256474,152235060,2015,2015/08/10 17:00:00+00,1219,O,0,0,0,0,0,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,9. Within Intersection,1. Straight - Level,1. Concrete,1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,Yes,No,Yes,No,5. Hampton Roads,134,134. City of Virginia Beach,H,"1. Divided, no control of access",Urban,OTHER,5,URBAN_SEC,Urban Intersection,Hampton Roads,HAMP,R-VA134UR08638WB,1.78,541367.0,1779.0
-77.33684593899991,38.645568815,550701,171955072,2017,2017/07/13 17:00:00+00,1519,O,0,0,0,0,0,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,10. Intersection Related - Within 150 Feet,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,Yes,No,Yes,No,9. Northern Virginia,76,076. Prince William County,H,"1. Divided, no control of access",Urban,SECONDARY,7,VDOT_SEC,VDOT Intersection,Northern Virginia,NOVA,R-VA076SC00784WB,4.18,546259.0,106.0
-77.13405699899991,38.8661838670001,826688,190085287,2019,2019/01/08 17:00:00+00,1027,K,1,0,0,0,0,1,0,1,12. Ped,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,2. Wet,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,13. Other,1. Yes - Working,2. No,,,19. Ped,1. On Roadway,No,Belted,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,3. No,Yes,No,Yes,No,9. Northern Virginia,0,000. Arlington County,E,"2. Divided, partial control of access",Urban,PRIMARY,7,VDOT_PRI,VDOT Intersection,Northern Virginia,NOVA,R-VA   US00050EB,81.24,100258.0,143.0
-77.0500422919999,38.8066113940001,246532,153405136,2015,2015/12/06 17:00:00+00,1100,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"4. One-Way, Not Divided",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,Yes,No,Yes,No,9. Northern Virginia,100,100. City of Alexandria,E,"4. One-way, part of a one-way system",Urban,OTHER,7,URBAN_PRI,Urban Intersection,Northern Virginia,NOVA,R-VA   US00001NB,192.69,100277.0,5.0
-76.302007121,36.8789938910001,403643,163220000,2016,2016/09/28 17:00:00+00,604,K,1,0,0,0,0,1,0,1,12. Ped,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,NOT_RD,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,19. Ped,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,Yes,No,No,3. No,Yes,No,Yes,Yes,5. Hampton Roads,122,122. City of Norfolk,E,"0. Two-way, non-divided",Urban,OTHER,5,URBAN_PRI,Urban Intersection,Hampton Roads,HAMP,R-VA   SR00337EB,30.3,483570.0,90.0
-76.150028832,36.842000726,76455,132495261,2013,2013/08/31 17:00:00+00,1519,K,1,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",4. Four Approaches,4. Stop Sign,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,Yes,No,Yes,No,5. Hampton Roads,134,134. City of Virginia Beach,I,"0. Two-way, non-divided",Urban,OTHER,5,URBAN_SEC,Urban Intersection,Hampton Roads,HAMP,R-VA134UR08612EB,0.87,541339.0,533.0
-77.60374,37.57266,926928,202095288,2020,2020/07/27 17:00:00+00,838,K,1,0,0,0,0,1,0,1,12. Ped,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,1. No Traffic Control,6. No Traffic Control Device Present,2. No,,,19. Ped,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,Yes,No,No,3. No,Yes,No,No,No,4. Richmond,43,043. Henrico County,,,Urban,OTHER,1,URBAN_OTHER,Not Intersection,Richmond Regional,RICH,S-VA043PR WELWYN RD,0.4,,
-77.583236216,39.1169749330001,622739,171245310,2017,2017/04/07 17:00:00+00,1237,K,1,0,1,0,1,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,Yes,No,No,No,No,No,No,No,No,No,No,3. No,Yes,No,Yes,No,9. Northern Virginia,253,253. Town of Leesburg,E,"3. Divided, full control of access",Urban,PRIMARY,7,VDOT_PRI,Not Intersection,Northern Virginia,NOVA,R-VA   SR00007WB,35.07,429685.0,3369.0
-79.24188101,37.3861960260001,187790,142905082,2014,2014/10/14 17:00:00+00,1700,B,0,0,2,0,2,0,0,3,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,11. Intersection Related - Outside 150 Feet,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,Yes,No,No,No,No,No,No,No,No,No,No,3. No,Yes,No,Yes,No,2. Salem,9,009. Bedford County,H,"1. Divided, no control of access",Urban,PRIMARY,6,VDOT_PRI,Not Intersection,Region 2000,LYN,R-VA   US00221NB,144.47,148098.0,285.0
-79.41401799100001,36.5765223650001,550888,171865185,2017,2017/06/30 17:00:00+00,1611,O,0,0,0,0,0,0,0,2,2. Angle,5. Rain,2. Daylight,NOT_RD,2. Wet,10. Intersection Related - Within 150 Feet,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",3. Three Approaches,4. Stop Sign,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,Yes,3. No,Yes,No,Yes,No,3. Lynchburg,108,108. City of Danville,H,"0. Two-way, non-divided",Urban,OTHER,6,URBAN_PRI,Urban Intersection,West Piedmont,DAN,R-VA   SR00293NB,1.74,519717.0,143.0
-77.2155507319999,38.6959885480001,696230,183395167,2018,2018/11/30 17:00:00+00,617,K,1,0,0,0,0,1,0,1,12. Ped,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,NOT_RD,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",3. Three Approaches,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,19. Ped,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,Yes,No,Yes,3. No,Yes,No,Yes,Yes,9. Northern Virginia,29,029. Fairfax County,E,"0. Two-way, non-divided",Urban,PRIMARY,7,VDOT_PRI,VDOT Intersection,Northern Virginia,NOVA,R-VA   US00001SB,179.19,278570.0,227.0
-79.404973523,36.5681525160001,432811,170235171,2016,2016/12/30 17:00:00+00,2016,K,1,0,0,0,0,1,0,1,12. Ped,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,NOT_RD,1. Dry,10. Intersection Related - Within 150 Feet,3. Grade - Straight,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",4. Four Approaches,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,19. Ped,1. On Roadway,Yes,Belted,No,No,No,No,No,No,No,No,No,Yes,No,No,3. No,Yes,No,Yes,Yes,3. Lynchburg,108,108. City of Danville,E,"0. Two-way, non-divided",Urban,OTHER,6,URBAN_PRI,Urban Intersection,West Piedmont,DAN,R-VA   SR00086SB,1.9,519947.0,438.0
-80.0114010349999,37.2324602090001,645880,181505274,2018,2018/05/22 17:00:00+00,849,C,0,0,0,2,2,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,1. Bank Or Ledge,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,Yes,No,Yes,No,2. Salem,80,080. Roanoke County,E,"1. Divided, no control of access",Urban,PRIMARY,6,VDOT_PRI,Not Intersection,Roanoke Valley-Alleghany,ROAN,R-VA   SR00419SB,2.5,572911.0,1167.0
-77.27823259,38.753072795,325611,151420049,2015,2015/03/29 17:00:00+00,1753,K,1,0,3,0,3,0,0,3,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,1. Main-Line Roadway,8. Dip - Curve,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,6. No Traffic Control Device Present,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Unbelted,No,No,No,No,No,No,No,No,No,No,No,Yes,3. No,Yes,Yes,Yes,No,9. Northern Virginia,29,029. Fairfax County,H,"0. Two-way, non-divided",Urban,SECONDARY,7,VDOT_SEC,Not Intersection,Northern Virginia,NOVA,R-VA029SC00643NB,7.05,263768.0,301.0
-76.18352,36.856120000000004,245903,151340000,2015,2015/03/08 17:00:00+00,1610,K,1,0,0,1,1,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",4. Four Approaches,4. Stop Sign,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,Yes,Unbelted,No,No,No,No,No,No,No,No,No,No,No,Yes,3. No,Yes,No,Yes,No,5. Hampton Roads,122,122. City of Norfolk,,,Urban,OTHER,5,URBAN_SEC,Urban Intersection,Hampton Roads,HAMP,U-VA122SC99999UK,,,
-76.236288595,36.84898395,873669,193525181,2019,2019/12/06 17:00:00+00,2209,K,1,0,0,0,0,1,0,1,12. Ped,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,NOT_RD,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,19. Ped,1. On Roadway,Yes,Belted,No,No,No,No,No,No,Yes,No,No,Yes,No,No,3. No,Yes,No,Yes,Yes,5. Hampton Roads,122,122. City of Norfolk,I,"0. Two-way, non-divided",Urban,OTHER,5,URBAN_SEC,Not Intersection,Hampton Roads,HAMP,R-VA122UR08639NB,2.39,483125.0,2244.0
-79.449859223,36.5900102910001,551970,173525304,2017,2017/12/10 17:00:00+00,1815,K,1,0,0,0,0,1,0,1,12. Ped,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,NOT_RD,1. Dry,1. Main-Line Roadway,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,19. Ped,1. On Roadway,No,Belted,No,Yes,No,No,No,No,No,No,No,Yes,No,No,3. No,Yes,No,Yes,Yes,3. Lynchburg,108,108. City of Danville,H,"0. Two-way, non-divided",Urban,OTHER,6,URBAN_PRI,Not Intersection,West Piedmont,DAN,R-VA   SR00051WB,4.51,519400.0,1373.0
-77.5683217009999,37.616089018000004,420245,160085279,2016,2016/01/08 17:00:00+00,1804,B,0,0,1,0,1,0,0,1,8. Non-Collision,4. Mist,3. Dusk,NOT_RD,2. Wet,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",3. Three Approaches,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,28. Ran Off Road,4. Roadside,No,Belted,No,Yes,No,No,No,No,No,No,No,No,No,No,3. No,Yes,No,Yes,No,4. Richmond,43,043. Henrico County,H,"0. Two-way, non-divided",Urban,OTHER,1,URBAN_SEC,Urban Intersection,Richmond Regional,RICH,R-VA043SC07645NB,2.86,379121.0,2202.0
-77.5217443019999,37.614752198000104,343481,151275286,2015,2015/05/07 17:00:00+00,1315,O,0,0,0,0,0,0,0,3,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,10. Intersection Related - Within 150 Feet,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",3. Three Approaches,3. Traffic Signal,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,Yes,No,No,No,No,No,No,No,No,No,No,3. No,Yes,No,Yes,No,4. Richmond,43,043. Henrico County,E,"1. Divided, no control of access",Urban,PRIMARY,1,VDOT_PRI,Not Intersection,Richmond Regional,RICH,R-VA   US00250EB,159.25,378691.0,565.0
-76.2838407369999,36.7817819730001,633238,181075322,2018,2018/04/15 17:00:00+00,1630,K,1,0,0,0,0,0,0,2,4. Sideswipe - Same Direction,5. Rain,2. Daylight,NOT_RD,2. Wet,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,28. Ran Off Road,1. On Roadway,No,Unbelted,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,3. No,Yes,No,Yes,No,5. Hampton Roads,131,131. City of Chesapeake,A,"3. Divided, full control of access",Urban,INTERSTATE,5,VDOT_IS,Not Intersection,Hampton Roads,HAMP,R-VA   IS00464NB,1.65,,
-79.94568000000001,37.3041500000001,498890,173485210,2017,2017/12/10 17:00:00+00,1401,K,1,0,0,0,0,1,0,1,12. Ped,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,5. Unknown,1. Not at Intersection,1. No Traffic Control,6. No Traffic Control Device Present,2. No,,,19. Ped,9. Outside Right-of-Way,No,Belted,No,Yes,No,No,No,No,No,No,No,Yes,No,No,3. No,Yes,No,Yes,No,2. Salem,128,128. City of Roanoke,,,Urban,OTHER,6,URBAN_SEC,Not Intersection,Roanoke Valley-Alleghany,ROAN,U-VA128SC99999UK,,,
