X,Y,OBJECTID,DOCUMENT_NBR,CRASH_YEAR,CRASH_DT,CRASH_MILITARY_TM,CRASH_SEVERITY,K_PEOPLE,A_PEOPLE,B_PEOPLE,C_PEOPLE,PERSONS_INJURED,PEDESTRIANS_KILLED,PEDESTRIANS_INJURED,VEH_COUNT,COLLISION_TYPE,WEATHER_CONDITION,LIGHT_CONDITION,RD_TYPE,ROADWAY_SURFACE_COND,RELATION_TO_ROADWAY,ROADWAY_ALIGNMENT,ROADWAY_SURFACE_TYPE,ROADWAY_DEFECT,ROADWAY_DESCRIPTION,INTERSECTION_TYPE,TRAFFIC_CONTROL_TYPE,TRFC_CTRL_STATUS_TYPE,WORK_ZONE_RELATED,WORK_ZONE_LOCATION,WORK_ZONE_TYPE,FIRST_HARMFUL_EVENT,FIRST_HARMFUL_EVENT_LOC,ALCOHOL_NOTALCOHOL,BELTED_UNBELTED,BIKE_NONBIKE,DISTRACTED_NOTDISTRACTED,DEER_NODEER,DROWSY_NOTDROWSY,DRUG_NODRUG,GR_NOGR,HITRUN_NOT_HITRUN,LGTRUCK_NONLGTRUCK,MOTOR_NONMOTOR,PED_NONPED,RR,SPEED_NOTSPEED,SCHOOL_ZONE,SENIOR_NOTSENIOR,YOUNG_NOTYOUNG,MAINLINE_YN,NIGHT,VDOT_DISTRICT,JURIS_CODE,PHYSICAL_JURIS,FUN,FAC,AREA_TYPE,SYSTEM,VSP,OWNERSHIP,INTERSECTION_ANALYSIS,PLAN_DISTRICT,MPO_NAME,RTE_NM,RNS_MP,NODE,OFFSET
-77.404240091,37.358726625,977317,202535019,2020,2020/08/31 17:00:00+00,518,K,1,1,1,0,2,1,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,NOT_RD,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,3. No,No,Yes,Yes,Yes,4. Richmond,20,020. Chesterfield County,A,"3. Divided, full control of access",Urban,INTERSTATE,1,VDOT_IS,Not Intersection,"Richmond Regional, Crater",RICH,R-VA   IS00095SB,61.67,,
-76.0763899469999,36.571975373,79255,130755151,2013,2013/03/13 17:00:00+00,943,K,1,0,0,0,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),2. Daylight,RD_RIGHT,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,14. Ditch,2. Shoulder,No,Unbelted,No,No,No,No,No,No,No,No,No,No,No,Yes,3. No,No,Yes,Yes,No,5. Hampton Roads,134,134. City of Virginia Beach,I,"0. Two-way, non-divided",Urban,OTHER,5,URBAN_SEC,Not Intersection,Hampton Roads,HAMP,R-VA134UR08667NB,1.57,541421.0,6964.0
-76.16804888600001,36.831704904,875360,191975110,2019,2019/06/24 17:00:00+00,1809,K,1,1,1,0,2,0,0,3,16. Other,1. No Adverse Condition (Clear/Cloudy),2. Daylight,RD_UNKNOWN,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,13. Curb,1. On Roadway,No,Unbelted,No,Yes,No,No,No,No,No,No,No,No,No,Yes,3. No,No,Yes,Yes,No,5. Hampton Roads,134,134. City of Virginia Beach,I,"0. Two-way, non-divided",Urban,OTHER,5,URBAN_SEC,Not Intersection,Hampton Roads,HAMP,R-VA134UR08730EB,1.23,541147.0,1035.0
-77.458313442,37.754774442,464673,162245283,2016,2016/07/28 17:00:00+00,810,K,1,6,0,0,6,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,RD_UNKNOWN,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,30. Overturn (Rollover),1. On Roadway,No,Unbelted,No,Yes,No,No,No,No,No,No,No,No,No,Yes,3. No,No,Yes,Yes,No,4. Richmond,166,166. Town of Ashland,A,"3. Divided, full control of access",Urban,INTERSTATE,1,VDOT_IS,Not Intersection,Richmond Regional,RICH,R-VA   IS00095SB,91.78,,
-79.917591122,36.690902627000106,603419,170235252,2017,2017/01/21 17:00:00+00,1845,K,1,0,0,0,0,0,0,3,2. Angle,5. Rain,5. Darkness - Road Not Lighted,RD_UNKNOWN,2. Wet,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,7. No Passing Lines,1. Yes - Working,2. No,,,6. Parked Vehicle,2. Shoulder,No,Unbelted,No,No,No,No,No,No,No,Yes,No,No,No,Yes,3. No,No,Yes,Yes,Yes,2. Salem,44,044. Henry County,I,"0. Two-way, non-divided",Urban,PRIMARY,6,VDOT_PRI,Not Intersection,West Piedmont,,R-VA   SR00057EB,24.29,383677.0,1114.0
-76.539860383,37.1637720150001,797672,190725695,2019,2019/03/11 17:00:00+00,1432,C,0,0,0,1,1,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,14. Railway Grade Crossing,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,12. Railroad Crossing With Gate and Signals,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,Yes,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,No,5. Hampton Roads,121,121. City of Newport News,E,"0. Two-way, non-divided",Urban,OTHER,5,URBAN_PRI,Not Intersection,Hampton Roads,HAMP,R-VA   SR00143SB,22.57,756243.0,4314.0
-79.2349340339999,37.3464953640001,603765,173485300,2017,2017/08/01 17:00:00+00,1504,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,1. Yes,No,Yes,Yes,No,3. Lynchburg,15,015. Campbell County,I,"0. Two-way, non-divided",Urban,SECONDARY,3,VDOT_SEC,VDOT Intersection,Region 2000,LYN,R-VA015SC01520WB,2.77,178563.0,11.0
-78.39978999999991,37.2771500000001,853005,192745087,2019,2019/09/19 17:00:00+00,1639,O,0,0,0,0,0,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,1. Main-Line Roadway,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,Yes,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,No,No,3. Lynchburg,144,144. Town of Farmville,,,Urban,OTHER,3,URBAN_OTHER,Not Intersection,Commonwealth Regional,,S-VA144NP PERRY DR,0.13,,
-76.0920866499999,36.776127622,154000,140895136,2014,2014/03/24 17:00:00+00,1555,O,0,0,0,0,0,0,0,4,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,No,5. Hampton Roads,134,134. City of Virginia Beach,H,"1. Divided, no control of access",Urban,OTHER,5,URBAN_PRI,Not Intersection,Hampton Roads,HAMP,R-VA   SR00165SB,22.6,541156.0,312.0
-76.261855649,36.767796753,381583,170015097,2016,2016/12/31 17:00:00+00,2104,K,1,0,0,0,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,RD_LEFT,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,11. Jersey Wall,6. Separator,No,Unbelted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,Yes,5. Hampton Roads,131,131. City of Chesapeake,A,"3. Divided, full control of access",Urban,INTERSTATE,5,VDOT_IS,Not Intersection,Hampton Roads,HAMP,R-VA   IS00064WB,291.78,,
-77.399096772,39.002705096999996,278880,153345080,2015,2015/11/22 17:00:00+00,40,K,1,1,0,0,1,0,0,4,2. Angle,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,NOT_RD,1. Dry,1. Main-Line Roadway,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,13. Other,1. Yes - Working,2. No,,,6. Parked Vehicle,1. On Roadway,No,Unbelted,No,No,No,No,No,No,No,No,No,No,No,Yes,3. No,No,Yes,Yes,Yes,9. Northern Virginia,53,053. Loudoun County,J,"0. Two-way, non-divided",Urban,SECONDARY,7,VDOT_SEC,VDOT Intersection,Northern Virginia,NOVA,R-VA053SC01402WB,0.8,428828.0,243.0
-77.492571921,37.507798949000104,424569,162115280,2016,2016/07/29 17:00:00+00,1440,O,0,0,0,0,0,0,0,3,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,27. Other,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,No,4. Richmond,127,127. City of Richmond,E,"1. Divided, no control of access",Urban,OTHER,1,URBAN_PRI,Not Intersection,Richmond Regional,RICH,R-VA   US00060EB,186.25,209792.0,1288.0
-77.643420974,37.429704177000104,302440,150675029,2015,2015/03/07 17:00:00+00,2225,K,1,2,0,0,2,0,0,2,3. Head On,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,RD_UNKNOWN,1. Dry,8. Non-Intersection,4. Grade - Curve,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Unbelted,No,No,No,No,No,No,No,No,No,No,No,Yes,3. No,No,Yes,Yes,Yes,4. Richmond,20,020. Chesterfield County,H,"0. Two-way, non-divided",Urban,SECONDARY,1,VDOT_SEC,Not Intersection,"Richmond Regional, Crater",RICH,R-VA020SC00754SB,1.93,203484.0,1167.0
-79.96392537299991,37.257209765,946901,201415155,2020,2020/05/15 17:00:00+00,1911,K,1,1,0,0,1,1,1,2,12. Ped,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,19. Ped,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,Yes,No,No,3. No,Yes,Yes,Yes,No,2. Salem,128,128. City of Roanoke,H,"0. Two-way, non-divided",Urban,OTHER,6,URBAN_SEC,Not Intersection,Roanoke Valley-Alleghany,ROAN,R-VA128UR08029WB,1.08,573578.0,554.0
-80.420205432,37.222626647,179372,141235050,2014,2014/03/27 17:00:00+00,1612,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",4. Four Approaches,4. Stop Sign,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,No,2. Salem,150,150. Town of Blacksburg,J,"0. Two-way, non-divided",Urban,PRIMARY,6,VDOT_PRI,Not Intersection,New River Valley,NRV,R-VA   SR00314NB,4.54,463802.0,16885.0
-79.406193027,36.5670672960001,362121,150295066,2015,2015/01/28 17:00:00+00,1055,O,0,0,0,0,0,0,0,2,3. Head On,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,10. Intersection Related - Within 150 Feet,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",3. Three Approaches,1. No Traffic Control,6. No Traffic Control Device Present,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,Yes,Yes,Yes,No,3. Lynchburg,108,108. City of Danville,H,"0. Two-way, non-divided",Urban,OTHER,6,URBAN_SEC,Urban Intersection,West Piedmont,DAN,R-VA108UR03708EB,2.12,519992.0,16.0
-76.036460926,36.87253286,97155,133105211,2013,2013/10/11 17:00:00+00,1746,K,1,0,2,0,2,0,0,1,9. Fixed Object - Off Road,5. Rain,3. Dusk,RD_UNKNOWN,2. Wet,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,2. Trees,1. On Roadway,No,Unbelted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,No,5. Hampton Roads,134,134. City of Virginia Beach,H,"1. Divided, no control of access",Urban,OTHER,5,URBAN_SEC,Not Intersection,Hampton Roads,HAMP,R-VA134UR00009SB,2.34,541229.0,1151.0
-76.16044750100001,36.839383786,802212,193355274,2019,2019/12/01 17:00:00+00,1610,O,0,0,0,0,0,0,0,1,9. Fixed Object - Off Road,5. Rain,3. Dusk,NOT_RD,2. Wet,5. On Entrance/Exit Ramp,2. Curve - Level,1. Concrete,1. No Defects,"4. One-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,5. Guard Rail,2. Shoulder,No,Belted,No,No,No,No,No,Yes,No,No,No,No,No,Yes,3. No,No,Yes,Yes,No,5. Hampton Roads,134,134. City of Virginia Beach,A,"3. Divided, full control of access",Urban,INTERSTATE,5,VDOT_IS,Not Intersection,Hampton Roads,HAMP,R-VA   IS00264WB,15.13,,
-79.083031627,37.5447696850001,128437,141985124,2014,2014/07/13 17:00:00+00,1743,K,1,1,0,0,1,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),2. Daylight,RD_LEFT,1. Dry,9. Within Intersection,6. Hillcrest - Curve,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",3. Three Approaches,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,5. Guard Rail,1. On Roadway,No,Belted,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,3. No,No,Yes,Yes,No,3. Lynchburg,5,005. Amherst County,E,"1. Divided, no control of access",Urban,PRIMARY,3,VDOT_PRI,Not Intersection,Region 2000,LYN,R-VA   US00029NBBUS005,17.29,752632.0,4958.0
-77.51264,38.2962200000001,847872,191265422,2019,2019/05/06 17:00:00+00,1324,B,0,0,4,0,4,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,4. Stop Sign,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,No,No,6. Fredericksburg,111,111. City of Fredericksburg,,,Urban,OTHER,2,URBAN_OTHER,Urban Intersection,George Washington Regional,FRED,S-VA111NP CARL D SILVER PKWY,0.03,,
-76.4275317359999,37.0688526660001,314553,150565440,2015,2015/01/26 17:00:00+00,744,O,0,0,0,0,0,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,3. Traffic Signal,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,No,5. Hampton Roads,114,114. City of Hampton,H,"1. Divided, no control of access",Urban,OTHER,5,URBAN_SEC,Not Intersection,Hampton Roads,HAMP,R-VA114UR07021NB,3.82,716613.0,2450.0
-77.516165372,37.5194805730001,904150,202945408,2020,2020/10/18 17:00:00+00,1723,K,1,0,0,0,0,1,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,Yes,No,No,3. No,No,Yes,Yes,No,4. Richmond,127,127. City of Richmond,H,"1. Divided, no control of access",Urban,OTHER,1,URBAN_SEC,Urban Intersection,Richmond Regional,RICH,R-VA127UR07530WB,0.68,210349.0,1383.0
-76.25063001099991,36.8774858460001,656097,181285198,2018,2018/04/13 17:00:00+00,1528,K,1,0,0,0,0,0,0,3,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),2. Daylight,RD_UNKNOWN,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",3. Three Approaches,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,3. Utility Pole,3. Median,No,Belted,No,No,No,No,No,No,No,No,Yes,No,No,No,3. No,No,Yes,Yes,No,5. Hampton Roads,122,122. City of Norfolk,H,"1. Divided, no control of access",Urban,OTHER,5,URBAN_PRI,Urban Intersection,Hampton Roads,HAMP,R-VA   SR00247EB,3.32,483550.0,539.0
-77.431701307,38.894491143,2512,140370120,2013,2013/10/13 17:00:00+00,1107,C,0,0,0,1,1,0,0,2,1. Rear End,5. Rain,2. Daylight,NOT_RD,2. Wet,1. Main-Line Roadway,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,Yes,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,No,9. Northern Virginia,29,029. Fairfax County,E,"1. Divided, no control of access",Urban,PRIMARY,7,VDOT_PRI,VDOT Intersection,Northern Virginia,NOVA,R-VA   US00050WB,64.2,264128.0,74.0
-76.3881744179999,36.7792091900001,454163,162985244,2016,2016/10/06 17:00:00+00,600,K,1,0,0,0,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),1. Dawn,RD_LEFT,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,2. Trees,4. Roadside,No,Belted,No,Yes,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,No,5. Hampton Roads,131,131. City of Chesapeake,A,"3. Divided, full control of access",Urban,INTERSTATE,5,VDOT_IS,Not Intersection,Hampton Roads,HAMP,R-VA   IS00064EB,299.93,,
-77.266848571,37.554707449,276181,152645310,2015,2015/09/19 17:00:00+00,828,K,1,0,0,0,0,0,0,1,16. Other,3. Fog,1. Dawn,RD_RIGHT,1. Dry,8. Non-Intersection,2. Curve - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,30. Overturn (Rollover),9. Outside Right-of-Way,No,Unbelted,No,No,No,No,No,No,No,No,No,No,No,Yes,3. No,No,Yes,Yes,No,4. Richmond,42,042. Hanover County,H,"0. Two-way, non-divided",Urban,PRIMARY,1,VDOT_PRI,Not Intersection,Richmond Regional,RICH,R-VA   SR00156NB,51.46,373166.0,1410.0
-76.52179,37.15858,414172,162585365,2016,2016/07/29 17:00:00+00,1540,K,1,0,0,0,0,1,0,2,12. Ped,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,1. Main-Line Roadway,2. Curve - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,1. No Traffic Control,6. No Traffic Control Device Present,2. No,,,13. Curb,2. Shoulder,No,Belted,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,3. No,No,Yes,Yes,No,5. Hampton Roads,121,121. City of Newport News,,,Urban,OTHER,5,URBAN_SEC,Not Intersection,Hampton Roads,HAMP,U-VA121SC99999UK,,,
-76.39469979399999,37.006675585,98466,133610000,2013,2013/11/07 17:00:00+00,820,K,1,0,1,0,1,0,0,2,2. Angle,5. Rain,2. Daylight,NOT_RD,2. Wet,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",3. Three Approaches,4. Stop Sign,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,Yes,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,No,5. Hampton Roads,114,114. City of Hampton,H,"0. Two-way, non-divided",Urban,OTHER,5,URBAN_PRI,Urban Intersection,Hampton Roads,HAMP,R-VA   SR00351EB,2.39,253178.0,2761.0
-77.470386393,38.4606604350001,338451,150655056,2015,2015/02/27 17:00:00+00,1616,O,0,0,0,0,0,0,0,3,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",3. Three Approaches,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,No,6. Fredericksburg,89,089. Stafford County,I,"0. Two-way, non-divided",Urban,SECONDARY,2,VDOT_SEC,Not Intersection,George Washington Regional,FRED,R-VA089SC00648EB,5.09,711535.0,507.0
-76.762472709,37.3388617310001,586600,171435171,2017,2017/05/16 17:00:00+00,2139,K,1,0,0,1,1,0,0,2,4. Sideswipe - Same Direction,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,NOT_RD,1. Dry,10. Intersection Related - Within 150 Feet,3. Grade - Straight,1. Concrete,1. No Defects,"2. Two-Way, Divided, Unprotected Median",3. Three Approaches,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,Yes,No,No,No,3. No,No,Yes,Yes,Yes,5. Hampton Roads,47,047. James City County,H,"0. Two-way, non-divided",Urban,SECONDARY,5,VDOT_SEC,Not Intersection,Hampton Roads,HAMP,R-VA047SC00614NB,9.48,752391.0,1410.0
-77.50858461899999,38.305544884,214169,142965269,2014,2014/06/10 17:00:00+00,1803,O,0,0,0,0,0,0,0,2,2. Angle,5. Rain,2. Daylight,NOT_RD,2. Wet,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",2. Two Approaches,4. Stop Sign,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,No,6. Fredericksburg,111,111. City of Fredericksburg,I,"1. Divided, no control of access",Urban,OTHER,2,URBAN_SEC,Urban Intersection,George Washington Regional,FRED,R-VA111UR00001SB,1.66,617581.0,7920.0
-76.00603000000001,36.76124,640468,190025393,2018,2018/12/31 17:00:00+00,2035,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,NOT_RD,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,No,Yes,5. Hampton Roads,134,134. City of Virginia Beach,,,Urban,OTHER,5,URBAN_OTHER,Not Intersection,Hampton Roads,HAMP,S-VA134NP NIMMO PKWY,1.2,,
-76.307638329,37.0362576160001,448045,163215092,2016,2016/10/29 17:00:00+00,1722,K,1,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,1. Main-Line Roadway,2. Curve - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,Yes,Belted,No,No,No,No,No,No,No,No,Yes,No,No,No,3. No,No,Yes,Yes,No,5. Hampton Roads,114,114. City of Hampton,I,"0. Two-way, non-divided",Urban,OTHER,5,URBAN_SEC,Not Intersection,Hampton Roads,HAMP,R-VA114UR07051NB,1.17,253106.0,1764.0
-77.63752666499991,37.4520036480001,589718,171395328,2017,2017/05/19 17:00:00+00,1730,O,0,0,0,0,0,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,No,4. Richmond,20,020. Chesterfield County,B,"3. Divided, full control of access",Urban,PRIMARY,1,VDOT_PRI,Not Intersection,"Richmond Regional, Crater",RICH,R-VA   SR00288SB,15.69,,
